System_Name,A1_atom,B1_atom,A2_atom,B2_atom,gllbsc_ind_gap
InTaLaScO6,In,Ta,La,Sc,2.234428288
InTaNaSbO6,In,Ta,Na,Sb,0.8181050990000001
InTaPbHfO6,In,Ta,Pb,Hf,2.199561857
InTaPbZrO6,In,Ta,Pb,Zr,2.166244692
InTaSnHfO6,In,Ta,Sn,Hf,2.150852251
InTaSnZrO6,In,Ta,Sn,Zr,2.123350206
InTaSrSnO6,In,Ta,Sr,Sn,2.094100616
InTaYAlO6,In,Ta,Y,Al,1.302498436
KNbAgNbO6,K,Nb,Ag,Nb,3.0623012089999997
KNbBaSnO6,K,Nb,Ba,Sn,4.749720638
KNbBaTiO6,K,Nb,Ba,Ti,3.8177769969999997
KNbCaSiO6,K,Nb,Ca,Si,4.0911240960000015
KNbCaSnO6,K,Nb,Ca,Sn,4.597100149
KNbKSbO6,K,Nb,K,Sb,3.900486075
KNbLaGaO6,K,Nb,La,Ga,4.812455616
KNbLaInO6,K,Nb,La,In,4.894367785
KNbLiNbO6,K,Nb,Li,Nb,3.190324442
KNbMgTiO6,K,Nb,Mg,Ti,4.020037277
KNbMgZrO6,K,Nb,Mg,Zr,4.95899481
KNbPbTiO6,K,Nb,Pb,Ti,3.5055019130000002
KNbRbNbO6,K,Nb,Rb,Nb,3.346984265
KNbSnTiO6,K,Nb,Sn,Ti,2.80800255
KNbSrGeO6,K,Nb,Sr,Ge,4.449250085
KNbSrTiO6,K,Nb,Sr,Ti,3.452977088
KNbTlNbO6,K,Nb,Tl,Nb,1.839635631
KNbYAlO6,K,Nb,Y,Al,4.7281547
KSbAgNbO6,K,Sb,Ag,Nb,3.9058389360000003
KSbBaTiO6,K,Sb,Ba,Ti,3.7212624389999998
KSbCaGeO6,K,Sb,Ca,Ge,1.882994929
KSbCaSiO6,K,Sb,Ca,Si,2.7329533180000003
KSbCaTiO6,K,Sb,Ca,Ti,4.271677539
KSbGaNbO6,K,Sb,Ga,Nb,1.9682602230000001
KSbLaAlO6,K,Sb,La,Al,4.319046481
KSbLaGaO6,K,Sb,La,Ga,2.7513271969999997
KSbLaInO6,K,Sb,La,In,3.3688205719999997
KSbLiNbO6,K,Sb,Li,Nb,4.305385483
KSbLiVO6,K,Sb,Li,V,1.8954206669999998
KSbMgTiO6,K,Sb,Mg,Ti,4.604765276
KSbNaVO6,K,Sb,Na,V,1.877171235
KSbPbTiO6,K,Sb,Pb,Ti,3.9677647439999997
KSbRbNbO6,K,Sb,Rb,Nb,3.689934172
KSbSnHfO6,K,Sb,Sn,Hf,4.021699995
KSbSnTiO6,K,Sb,Sn,Ti,3.1310827110000004
KSbSrSnO6,K,Sb,Sr,Sn,1.629370353
KSbSrTiO6,K,Sb,Sr,Ti,4.049643271
KSbYAlO6,K,Sb,Y,Al,4.558409892
KTaAgNbO6,K,Ta,Ag,Nb,3.4332256460000004
KTaBaSnO6,K,Ta,Ba,Sn,5.196457856
KTaBaTiO6,K,Ta,Ba,Ti,3.753540391
KTaCaGeO6,K,Ta,Ca,Ge,5.429801846
KTaCaHfO6,K,Ta,Ca,Hf,5.46520753
KTaCaSnO6,K,Ta,Ca,Sn,5.221454507
KTaCaTiO6,K,Ta,Ca,Ti,4.251020823
KTaCsNbO6,K,Ta,Cs,Nb,3.294911002
KTaCsVO6,K,Ta,Cs,V,2.274588477
KTaGaNbO6,K,Ta,Ga,Nb,1.72329943
KTaGaTaO6,K,Ta,Ga,Ta,2.2109340790000003
KTaKNbO6,K,Ta,K,Nb,3.448861519
KTaKSbO6,K,Ta,K,Sb,4.372567795
KTaLaAlO6,K,Ta,La,Al,5.379821007
KTaLaGaO6,K,Ta,La,Ga,5.70532802
KTaLaInO6,K,Ta,La,In,5.816215972
KTaLiNbO6,K,Ta,Li,Nb,3.572560671
KTaMgTiO6,K,Ta,Mg,Ti,5.203062127
KTaNaNbO6,K,Ta,Na,Nb,3.540818105
KTaNaTaO6,K,Ta,Na,Ta,4.105232238999999
KTaNaVO6,K,Ta,Na,V,1.977986049
KTaPbHfO6,K,Ta,Pb,Hf,5.212113424
KTaPbTiO6,K,Ta,Pb,Ti,3.9297271310000004
KTaPbZrO6,K,Ta,Pb,Zr,5.116273478
KTaRbNbO6,K,Ta,Rb,Nb,3.385510444
KTaSnHfO6,K,Ta,Sn,Hf,4.123323475
KTaSnTiO6,K,Ta,Sn,Ti,3.1962914710000003
KTaSnZrO6,K,Ta,Sn,Zr,4.092547044
KTaSrGeO6,K,Ta,Sr,Ge,5.134653758
KTaSrSiO6,K,Ta,Sr,Si,5.004405535
KTaSrTiO6,K,Ta,Sr,Ti,3.877403015
KTaSrZrO6,K,Ta,Sr,Zr,5.0618042469999995
KTaTlNbO6,K,Ta,Tl,Nb,1.760505571
KTaTlTaO6,K,Ta,Tl,Ta,2.244292146
KTaYAlO6,K,Ta,Y,Al,5.733834897
LaAlLaGaO6,La,Al,La,Ga,6.766541856
LaAlSnTiO6,La,Al,Sn,Ti,3.452664382
LaAlYAlO6,La,Al,Y,Al,7.493232168
LaGaLaInO6,La,Ga,La,In,5.091140900000001
LaGaMgTiO6,La,Ga,Mg,Ti,5.244393485
LaGaYAlO6,La,Ga,Y,Al,6.95217569
LaInMgTiO6,La,In,Mg,Ti,5.177625765
LaInSnTiO6,La,In,Sn,Ti,3.324618535
LaInYAlO6,La,In,Y,Al,6.125274178
LaScAgTaO6,La,Sc,Ag,Ta,5.009320756
LaScBaSnO6,La,Sc,Ba,Sn,6.7878788860000006
LaScBaTiO6,La,Sc,Ba,Ti,5.052614065
LaScCaGeO6,La,Sc,Ca,Ge,7.230272945
LaScCaSiO6,La,Sc,Ca,Si,7.136365745
LaScCsNbO6,La,Sc,Cs,Nb,4.414961176
LaScCsVO6,La,Sc,Cs,V,2.104586049
LaScGaNbO6,La,Sc,Ga,Nb,2.4390440719999997
LaScKNbO6,La,Sc,K,Nb,4.8192764619999995
LaScLaGaO6,La,Sc,La,Ga,6.065509156
LaScLiNbO6,La,Sc,Li,Nb,4.815912181
LaScMgTiO6,La,Sc,Mg,Ti,5.328311049
LaScMgZrO6,La,Sc,Mg,Zr,7.318121813999999
LaScNaSbO6,La,Sc,Na,Sb,6.025996426
LaScPbHfO6,La,Sc,Pb,Hf,5.582233225
LaScPbZrO6,La,Sc,Pb,Zr,5.69255743
LaScSnHfO6,La,Sc,Sn,Hf,5.1449751930000005
LaScSnTiO6,La,Sc,Sn,Ti,3.53219192
LaScSnZrO6,La,Sc,Sn,Zr,5.033477645
LaScSrGeO6,La,Sc,Sr,Ge,7.046287532000001
LaScSrHfO6,La,Sc,Sr,Hf,7.331300549
LaScSrSiO6,La,Sc,Sr,Si,7.056130171
LaScSrSnO6,La,Sc,Sr,Sn,6.589774789
LaScSrTiO6,La,Sc,Sr,Ti,5.102706272
LaScSrZrO6,La,Sc,Sr,Zr,7.0931818610000015
LaScTlNbO6,La,Sc,Tl,Nb,2.9382219380000003
LaScTlTaO6,La,Sc,Tl,Ta,3.672398617
LaScYAlO6,La,Sc,Y,Al,7.503217509
LiNbAgNbO6,Li,Nb,Ag,Nb,3.196015637
LiNbCaGeO6,Li,Nb,Ca,Ge,4.659391641
LiNbCaSiO6,Li,Nb,Ca,Si,4.303741955
LiNbCaSnO6,Li,Nb,Ca,Sn,4.816024988000001
LiNbCaTiO6,Li,Nb,Ca,Ti,3.6474952760000003
LiNbLaGaO6,Li,Nb,La,Ga,4.680252029
LiNbLaInO6,Li,Nb,La,In,4.789109121
LiNbMgTiO6,Li,Nb,Mg,Ti,5.184540584
LiNbSnTiO6,Li,Nb,Sn,Ti,2.791704414
LiNbSrGeO6,Li,Nb,Sr,Ge,4.595673331
LiNbSrSnO6,Li,Nb,Sr,Sn,5.081040725
LiNbYAlO6,Li,Nb,Y,Al,5.004391786
LiTaAgNbO6,Li,Ta,Ag,Nb,3.554134478
LiTaAgTaO6,Li,Ta,Ag,Ta,4.076533852
LiTaCaGeO6,Li,Ta,Ca,Ge,5.709269761
LiTaCaHfO6,Li,Ta,Ca,Hf,5.736424391
LiTaCaSiO6,Li,Ta,Ca,Si,5.329736032
LiTaCaSnO6,Li,Ta,Ca,Sn,5.380446882999999
LiTaCsNbO6,Li,Ta,Cs,Nb,3.395525567
LiTaCsVO6,Li,Ta,Cs,V,2.5999145230000003
LiTaGaNbO6,Li,Ta,Ga,Nb,1.730549506
LiTaGaTaO6,Li,Ta,Ga,Ta,2.22363242
LiTaKNbO6,Li,Ta,K,Nb,3.572092108
LiTaLaAlO6,Li,Ta,La,Al,5.475204549
LiTaLaInO6,Li,Ta,La,In,5.462839196
LiTaLiNbO6,Li,Ta,Li,Nb,3.784446853
LiTaMgTiO6,Li,Ta,Mg,Ti,5.556495063
LiTaMgZrO6,Li,Ta,Mg,Zr,6.196617848
LiTaNaNbO6,Li,Ta,Na,Nb,3.680948662
LiTaNaTaO6,Li,Ta,Na,Ta,4.252210484
LiTaNaVO6,Li,Ta,Na,V,2.545787213
LiTaPbHfO6,Li,Ta,Pb,Hf,5.216893252
LiTaPbTiO6,Li,Ta,Pb,Ti,4.072581018999999
LiTaPbZrO6,Li,Ta,Pb,Zr,5.087064944
LiTaSnHfO6,Li,Ta,Sn,Hf,4.033662859
LiTaSnTiO6,Li,Ta,Sn,Ti,3.1931040760000005
LiTaSnZrO6,Li,Ta,Sn,Zr,4.001917778999999
LiTaSrGeO6,Li,Ta,Sr,Ge,5.630547119
LiTaSrHfO6,Li,Ta,Sr,Hf,5.270828814
LiTaSrSiO6,Li,Ta,Sr,Si,5.238077372
LiTaSrSnO6,Li,Ta,Sr,Sn,5.96871878
LiTaSrTiO6,Li,Ta,Sr,Ti,4.0146173030000005
LiTaTlNbO6,Li,Ta,Tl,Nb,1.7578734969999998
LiTaTlTaO6,Li,Ta,Tl,Ta,2.248528162
LiTaYAlO6,Li,Ta,Y,Al,6.007036608
LiVAgNbO6,Li,V,Ag,Nb,2.152959222
LiVCaGeO6,Li,V,Ca,Ge,2.638234338
LiVCaSiO6,Li,V,Ca,Si,1.748630683
LiVCaSnO6,Li,V,Ca,Sn,2.2417171590000002
LiVCaTiO6,Li,V,Ca,Ti,3.037879554
LiVCsNbO6,Li,V,Cs,Nb,2.733391795
LiVKNbO6,Li,V,K,Nb,2.205816478
LiVLaAlO6,Li,V,La,Al,2.385917639
LiVLaGaO6,Li,V,La,Ga,2.399066466
LiVLaInO6,Li,V,La,In,2.757312288
LiVMgTiO6,Li,V,Mg,Ti,3.316236372
LiVRbNbO6,Li,V,Rb,Nb,2.267615615
LiVSrSnO6,Li,V,Sr,Sn,2.2064138840000003
LiVTlNbO6,Li,V,Tl,Nb,0.37130887799999995
LiVYAlO6,Li,V,Y,Al,2.263499247
MgTiSnTiO6,Mg,Ti,Sn,Ti,2.321158509
MgTiYAlO6,Mg,Ti,Y,Al,5.332891749
MgZrAgNbO6,Mg,Zr,Ag,Nb,4.547511185
MgZrAgTaO6,Mg,Zr,Ag,Ta,4.931917058
MgZrCaSiO6,Mg,Zr,Ca,Si,7.780486817000001
MgZrCaTiO6,Mg,Zr,Ca,Ti,5.92861799
MgZrLaAlO6,Mg,Zr,La,Al,7.2443065010000005
MgZrLaGaO6,Mg,Zr,La,Ga,6.9721985029999995
MgZrLaInO6,Mg,Zr,La,In,6.202966752999999
MgZrLiVO6,Mg,Zr,Li,V,3.388074816
MgZrMgTiO6,Mg,Zr,Mg,Ti,5.855148192000001
MgZrNaNbO6,Mg,Zr,Na,Nb,5.722109937000001
MgZrNaSbO6,Mg,Zr,Na,Sb,5.816665475
MgZrNaVO6,Mg,Zr,Na,V,3.1757991580000002
MgZrPbHfO6,Mg,Zr,Pb,Hf,5.131563185
MgZrPbTiO6,Mg,Zr,Pb,Ti,4.57721179
MgZrPbZrO6,Mg,Zr,Pb,Zr,5.7039079379999995
MgZrSnHfO6,Mg,Zr,Sn,Hf,4.845414529
MgZrSnTiO6,Mg,Zr,Sn,Ti,3.2852254760000004
MgZrSnZrO6,Mg,Zr,Sn,Zr,4.79223757
MgZrSrGeO6,Mg,Zr,Sr,Ge,5.950811102
MgZrSrSiO6,Mg,Zr,Sr,Si,7.353328806
MgZrSrSnO6,Mg,Zr,Sr,Sn,6.3601859460000005
MgZrSrTiO6,Mg,Zr,Sr,Ti,5.734546456
MgZrTlNbO6,Mg,Zr,Tl,Nb,3.5445790969999997
MgZrTlTaO6,Mg,Zr,Tl,Ta,4.2489012310000005
MgZrYAlO6,Mg,Zr,Y,Al,7.555574901
NaNbCaGeO6,Na,Nb,Ca,Ge,4.62174398
NaNbCaSiO6,Na,Nb,Ca,Si,4.24087257
NaNbCaSnO6,Na,Nb,Ca,Sn,4.925651545
NaNbCaTiO6,Na,Nb,Ca,Ti,4.451940278
NaNbLaAlO6,Na,Nb,La,Al,4.5579704130000005
NaNbLaGaO6,Na,Nb,La,Ga,4.913052241
NaNbLaInO6,Na,Nb,La,In,5.013442147
NaNbLiVO6,Na,Nb,Li,V,2.760541559
NaNbNaVO6,Na,Nb,Na,V,2.7441361210000004
NaNbSrGeO6,Na,Nb,Sr,Ge,4.563114357
NaNbSrSnO6,Na,Nb,Sr,Sn,5.055755556
NaNbSrTiO6,Na,Nb,Sr,Ti,3.546993655
NaSbAgNbO6,Na,Sb,Ag,Nb,4.154201606
NaSbCaSiO6,Na,Sb,Ca,Si,3.8315768689999996
NaSbCaTiO6,Na,Sb,Ca,Ti,4.569549916000001
NaSbLaAlO6,Na,Sb,La,Al,4.720018949
NaSbLaInO6,Na,Sb,La,In,3.909197233
NaSbLiNbO6,Na,Sb,Li,Nb,4.652893468
NaSbMgTiO6,Na,Sb,Mg,Ti,4.3165664139999995
NaSbSnTiO6,Na,Sb,Sn,Ti,3.277038807
NaSbSrGeO6,Na,Sb,Sr,Ge,2.10329495
NaSbSrSiO6,Na,Sb,Sr,Si,2.87021297
NaSbSrSnO6,Na,Sb,Sr,Sn,2.010337533
NaSbSrTiO6,Na,Sb,Sr,Ti,4.337563243
NaSbYAlO6,Na,Sb,Y,Al,5.345071995
NaTaAgNbO6,Na,Ta,Ag,Nb,3.5232437389999998
NaTaAgTaO6,Na,Ta,Ag,Ta,4.048614558
NaTaBaSnO6,Na,Ta,Ba,Sn,5.488531427000001
NaTaBaTiO6,Na,Ta,Ba,Ti,3.8512034710000003
NaTaCaGeO6,Na,Ta,Ca,Ge,5.672504696
NaTaCaSiO6,Na,Ta,Ca,Si,5.285961533
NaTaCaSnO6,Na,Ta,Ca,Sn,5.618239319
NaTaCaTiO6,Na,Ta,Ca,Ti,4.063019945
NaTaCsNbO6,Na,Ta,Cs,Nb,3.37538625
NaTaCsVO6,Na,Ta,Cs,V,2.3630097930000002
NaTaGaNbO6,Na,Ta,Ga,Nb,1.730621385
NaTaKNbO6,Na,Ta,K,Nb,3.540237672
NaTaKSbO6,Na,Ta,K,Sb,4.704438422
NaTaLaGaO6,Na,Ta,La,Ga,5.783047389
NaTaLaInO6,Na,Ta,La,In,5.796447733
NaTaLiNbO6,Na,Ta,Li,Nb,3.6806297189999997
NaTaLiVO6,Na,Ta,Li,V,2.329410389
NaTaMgTiO6,Na,Ta,Mg,Ti,5.507143417000001
NaTaMgZrO6,Na,Ta,Mg,Zr,6.5695688489999995
NaTaNaSbO6,Na,Ta,Na,Sb,5.074337872
NaTaNaVO6,Na,Ta,Na,V,2.169068677
NaTaPbHfO6,Na,Ta,Pb,Hf,5.305299178
NaTaPbTiO6,Na,Ta,Pb,Ti,4.039463554
NaTaPbZrO6,Na,Ta,Pb,Zr,5.216403865
NaTaRbNbO6,Na,Ta,Rb,Nb,3.4800145689999997
NaTaSnHfO6,Na,Ta,Sn,Hf,3.914535872
NaTaSnTiO6,Na,Ta,Sn,Ti,3.195873205
NaTaSnZrO6,Na,Ta,Sn,Zr,3.898925658
NaTaSrGeO6,Na,Ta,Sr,Ge,5.506571885
NaTaSrSiO6,Na,Ta,Sr,Si,5.199998746
NaTaSrSnO6,Na,Ta,Sr,Sn,5.861567096
NaTaSrTiO6,Na,Ta,Sr,Ti,3.984039403
NaTaSrZrO6,Na,Ta,Sr,Zr,5.1503266210000005
NaTaTlNbO6,Na,Ta,Tl,Nb,1.759992136
NaTaTlTaO6,Na,Ta,Tl,Ta,2.248121897
NaTaYAlO6,Na,Ta,Y,Al,5.979767534
NaVAgNbO6,Na,V,Ag,Nb,2.024041846
NaVCaGeO6,Na,V,Ca,Ge,2.0404105269999997
NaVCaSiO6,Na,V,Ca,Si,1.556374115
NaVCaTiO6,Na,V,Ca,Ti,2.748175665
NaVKNbO6,Na,V,K,Nb,2.30764797
NaVLaAlO6,Na,V,La,Al,2.104043702
NaVLaGaO6,Na,V,La,Ga,2.327056312
NaVLaInO6,Na,V,La,In,2.544322997
NaVLiNbO6,Na,V,Li,Nb,2.81010926
NaVLiVO6,Na,V,Li,V,1.7829642019999998
NaVMgTiO6,Na,V,Mg,Ti,2.9754849119999998
NaVRbNbO6,Na,V,Rb,Nb,2.345476269
NaVSrGeO6,Na,V,Sr,Ge,1.851035372
NaVSrSiO6,Na,V,Sr,Si,1.5485479009999998
NaVSrSnO6,Na,V,Sr,Sn,2.194622653
NaVSrTiO6,Na,V,Sr,Ti,2.0539659340000003
NaVTlNbO6,Na,V,Tl,Nb,0.48533037
PbHfAgNbO6,Pb,Hf,Ag,Nb,4.224152118
PbHfBaSnO6,Pb,Hf,Ba,Sn,5.867489513
PbHfBaTiO6,Pb,Hf,Ba,Ti,4.715173396
PbHfCaGeO6,Pb,Hf,Ca,Ge,5.4388718639999984
PbHfCaTiO6,Pb,Hf,Ca,Ti,4.381883728
PbHfGaNbO6,Pb,Hf,Ga,Nb,2.729158284
PbHfInNbO6,Pb,Hf,In,Nb,1.4911185269999998
PbHfKNbO6,Pb,Hf,K,Nb,4.3474204610000005
PbHfKSbO6,Pb,Hf,K,Sb,5.483723222999999
PbHfLaInO6,Pb,Hf,La,In,5.39337693
PbHfLiNbO6,Pb,Hf,Li,Nb,4.317254424
PbHfLiVO6,Pb,Hf,Li,V,1.971901666
PbHfMgTiO6,Pb,Hf,Mg,Ti,4.089321614
PbHfNaNbO6,Pb,Hf,Na,Nb,4.135896987
PbHfNaSbO6,Pb,Hf,Na,Sb,5.76696615
PbHfNaVO6,Pb,Hf,Na,V,1.9634334999999998
PbHfPbTiO6,Pb,Hf,Pb,Ti,4.510073988
PbHfPbZrO6,Pb,Hf,Pb,Zr,5.083910042
PbHfRbNbO6,Pb,Hf,Rb,Nb,4.294597438
PbHfSnHfO6,Pb,Hf,Sn,Hf,4.399268884
PbHfSnTiO6,Pb,Hf,Sn,Ti,3.97386115
PbHfSnZrO6,Pb,Hf,Sn,Zr,4.38249106
PbHfSrGeO6,Pb,Hf,Sr,Ge,6.239783015
PbHfSrSnO6,Pb,Hf,Sr,Sn,5.969245121
PbHfSrTiO6,Pb,Hf,Sr,Ti,4.511809568
PbHfTlNbO6,Pb,Hf,Tl,Nb,2.759636618
PbHfTlTaO6,Pb,Hf,Tl,Ta,3.5201761389999997
PbTiAgNbO6,Pb,Ti,Ag,Nb,3.374084532
PbTiBaSnO6,Pb,Ti,Ba,Sn,4.748196307
PbTiBaTiO6,Pb,Ti,Ba,Ti,3.64716967
PbTiCaSiO6,Pb,Ti,Ca,Si,3.6168925819999997
PbTiCaSnO6,Pb,Ti,Ca,Sn,3.866511669
PbTiCaTiO6,Pb,Ti,Ca,Ti,3.7596364419999997
PbTiLaAlO6,Pb,Ti,La,Al,4.438175554
PbTiLaGaO6,Pb,Ti,La,Ga,4.949207085
PbTiLaInO6,Pb,Ti,La,In,4.37995343
PbTiLiVO6,Pb,Ti,Li,V,1.564150221
PbTiMgTiO6,Pb,Ti,Mg,Ti,3.54079145
PbTiNaNbO6,Pb,Ti,Na,Nb,3.603454802
PbTiNaSbO6,Pb,Ti,Na,Sb,4.20100595
PbTiNaVO6,Pb,Ti,Na,V,2.078686619
PbTiSrSiO6,Pb,Ti,Sr,Si,3.6395107230000003
PbTiSrTiO6,Pb,Ti,Sr,Ti,3.7540548639999995
PbTiTlNbO6,Pb,Ti,Tl,Nb,2.253986807
PbZrAgNbO6,Pb,Zr,Ag,Nb,4.166115284
PbZrBaSnO6,Pb,Zr,Ba,Sn,5.7961482470000005
PbZrBaTiO6,Pb,Zr,Ba,Ti,4.688502615
PbZrCaGeO6,Pb,Zr,Ca,Ge,6.26137224
PbZrCaSiO6,Pb,Zr,Ca,Si,6.062284869
PbZrCaSnO6,Pb,Zr,Ca,Sn,5.978942608
PbZrCaTiO6,Pb,Zr,Ca,Ti,4.347411697
PbZrCsVO6,Pb,Zr,Cs,V,2.327454613
PbZrInNbO6,Pb,Zr,In,Nb,1.5022953630000002
PbZrKSbO6,Pb,Zr,K,Sb,5.411015669
PbZrLaAlO6,Pb,Zr,La,Al,6.1230850310000005
PbZrLaGaO6,Pb,Zr,La,Ga,5.792527132999999
PbZrLaInO6,Pb,Zr,La,In,5.413060914
PbZrLiNbO6,Pb,Zr,Li,Nb,4.322954385
PbZrLiVO6,Pb,Zr,Li,V,1.984307728
PbZrMgTiO6,Pb,Zr,Mg,Ti,4.199383995
PbZrNaNbO6,Pb,Zr,Na,Nb,4.26853485
PbZrNaVO6,Pb,Zr,Na,V,1.975980895
PbZrPbTiO6,Pb,Zr,Pb,Ti,4.486692552
PbZrSnHfO6,Pb,Zr,Sn,Hf,4.382511212
PbZrSnTiO6,Pb,Zr,Sn,Ti,3.967840494
PbZrSnZrO6,Pb,Zr,Sn,Zr,4.3726229839999995
PbZrSrGeO6,Pb,Zr,Sr,Ge,6.143619812000001
PbZrSrSiO6,Pb,Zr,Sr,Si,6.047798161
PbZrSrSnO6,Pb,Zr,Sr,Sn,5.9098170460000015
PbZrSrTiO6,Pb,Zr,Sr,Ti,4.782362473
PbZrTlNbO6,Pb,Zr,Tl,Nb,2.769123763
PbZrYAlO6,Pb,Zr,Y,Al,5.5806835239999995
RbNbAgNbO6,Rb,Nb,Ag,Nb,3.000554212
RbNbBaSnO6,Rb,Nb,Ba,Sn,4.582478857
RbNbBaTiO6,Rb,Nb,Ba,Ti,3.825994961
RbNbCaSiO6,Rb,Nb,Ca,Si,3.9618335989999998
RbNbCaTiO6,Rb,Nb,Ca,Ti,3.4646062860000004
RbNbGaNbO6,Rb,Nb,Ga,Nb,1.501461081
RbNbLaGaO6,Rb,Nb,La,Ga,4.739790941
RbNbLaInO6,Rb,Nb,La,In,4.788646563
RbNbMgTiO6,Rb,Nb,Mg,Ti,3.9122560219999998
RbNbNaNbO6,Rb,Nb,Na,Nb,3.104351528
RbNbNaSbO6,Rb,Nb,Na,Sb,4.0013962560000005
RbNbSnTiO6,Rb,Nb,Sn,Ti,2.827129685
RbNbSnZrO6,Rb,Nb,Sn,Zr,3.402918374
RbNbSrGeO6,Rb,Nb,Sr,Ge,4.380221184
RbNbSrSiO6,Rb,Nb,Sr,Si,3.912411102
RbNbSrSnO6,Rb,Nb,Sr,Sn,4.8666657739999994
RbNbSrTiO6,Rb,Nb,Sr,Ti,3.4044904110000003
RbNbTlNbO6,Rb,Nb,Tl,Nb,1.926609234
RbNbTlTaO6,Rb,Nb,Tl,Ta,1.7557722180000002
RbNbYAlO6,Rb,Nb,Y,Al,4.581560313
RbTaAgNbO6,Rb,Ta,Ag,Nb,3.3722589999999997
RbTaAgTaO6,Rb,Ta,Ag,Ta,3.912786912
RbTaBaSnO6,Rb,Ta,Ba,Sn,5.005447926
RbTaBaTiO6,Rb,Ta,Ba,Ti,3.7254611810000013
RbTaCaGeO6,Rb,Ta,Ca,Ge,5.172654926
RbTaCaHfO6,Rb,Ta,Ca,Hf,5.344751259
RbTaCaSiO6,Rb,Ta,Ca,Si,5.0099837019999995
RbTaCaTiO6,Rb,Ta,Ca,Ti,4.15025041
RbTaCaZrO6,Rb,Ta,Ca,Zr,5.289425231
RbTaCsNbO6,Rb,Ta,Cs,Nb,3.244169484
RbTaCsVO6,Rb,Ta,Cs,V,2.256230932
RbTaGaNbO6,Rb,Ta,Ga,Nb,1.714926982
RbTaGaTaO6,Rb,Ta,Ga,Ta,2.197091366
RbTaKNbO6,Rb,Ta,K,Nb,3.3853571469999997
RbTaKSbO6,Rb,Ta,K,Sb,4.1381932410000015
RbTaLaAlO6,Rb,Ta,La,Al,5.3503708969999995
RbTaLaGaO6,Rb,Ta,La,Ga,5.68309794
RbTaLaInO6,Rb,Ta,La,In,5.659890797
RbTaLaScO6,Rb,Ta,La,Sc,5.569235185
RbTaLiNbO6,Rb,Ta,Li,Nb,3.503887171
RbTaMgTiO6,Rb,Ta,Mg,Ti,5.087929236
RbTaMgZrO6,Rb,Ta,Mg,Zr,6.155481471
RbTaNaSbO6,Rb,Ta,Na,Sb,4.486824192
RbTaNaTaO6,Rb,Ta,Na,Ta,4.032147769
RbTaNaVO6,Rb,Ta,Na,V,1.9924314840000001
RbTaPbHfO6,Rb,Ta,Pb,Hf,5.152195244
RbTaPbTiO6,Rb,Ta,Pb,Ti,3.8639663539999995
RbTaPbZrO6,Rb,Ta,Pb,Zr,5.061727768
RbTaRbNbO6,Rb,Ta,Rb,Nb,3.324907538
RbTaSnHfO6,Rb,Ta,Sn,Hf,4.788507051
RbTaSnTiO6,Rb,Ta,Sn,Ti,3.187687673
RbTaSnZrO6,Rb,Ta,Sn,Zr,4.738259487
RbTaSrGeO6,Rb,Ta,Sr,Ge,4.8866058610000005
RbTaSrHfO6,Rb,Ta,Sr,Hf,5.1017173510000005
RbTaSrSiO6,Rb,Ta,Sr,Si,4.925639137
RbTaSrTiO6,Rb,Ta,Sr,Ti,3.8204170260000003
RbTaSrZrO6,Rb,Ta,Sr,Zr,5.004836343
RbTaTlNbO6,Rb,Ta,Tl,Nb,1.755690239
RbTaYAlO6,Rb,Ta,Y,Al,5.611690741
SnHfAgNbO6,Sn,Hf,Ag,Nb,3.209983605
SnHfBaTiO6,Sn,Hf,Ba,Ti,4.117569876
SnHfCaGeO6,Sn,Hf,Ca,Ge,4.190195999
SnHfCaSiO6,Sn,Hf,Ca,Si,4.879451562
SnHfCaSnO6,Sn,Hf,Ca,Sn,3.946579171
SnHfCsVO6,Sn,Hf,Cs,V,1.553908766
SnHfGaNbO6,Sn,Hf,Ga,Nb,2.680932059
SnHfGaTaO6,Sn,Hf,Ga,Ta,3.434604475
SnHfInNbO6,Sn,Hf,In,Nb,1.463743255
SnHfLaAlO6,Sn,Hf,La,Al,4.926783336000001
SnHfLaGaO6,Sn,Hf,La,Ga,4.783226641000001
SnHfLaInO6,Sn,Hf,La,In,4.45984096
SnHfLiNbO6,Sn,Hf,Li,Nb,3.257029919
SnHfLiVO6,Sn,Hf,Li,V,0.650198371
SnHfMgTiO6,Sn,Hf,Mg,Ti,3.126042499
SnHfNaNbO6,Sn,Hf,Na,Nb,3.140093285
SnHfNaVO6,Sn,Hf,Na,V,1.4832399490000001
SnHfSnTiO6,Sn,Hf,Sn,Ti,3.527115883
SnHfSnZrO6,Sn,Hf,Sn,Zr,3.970705007
SnHfSrSiO6,Sn,Hf,Sr,Si,4.896460123
SnHfSrSnO6,Sn,Hf,Sr,Sn,5.171032937
SnHfSrTiO6,Sn,Hf,Sr,Ti,4.144891868999999
SnHfTlNbO6,Sn,Hf,Tl,Nb,2.709728065
SnHfYAlO6,Sn,Hf,Y,Al,4.336146837
SnTiYAlO6,Sn,Ti,Y,Al,2.7000368989999997
SnZrAgNbO6,Sn,Zr,Ag,Nb,3.229537258
SnZrBaTiO6,Sn,Zr,Ba,Ti,4.111540315
SnZrCaGeO6,Sn,Zr,Ca,Ge,4.991572731000001
SnZrCaSiO6,Sn,Zr,Ca,Si,4.77896532
SnZrCaSnO6,Sn,Zr,Ca,Sn,5.1263037769999995
