System_Name,A1_atom,B1_atom,A2_atom,B2_atom,gllbsc_ind_gap
InNbNaSbO6,In,Nb,Na,Sb,0.574152511
InNbSrGeO6,In,Nb,Sr,Ge,0.7814104820000001
InNbSrSnO6,In,Nb,Sr,Sn,1.8232413230000002
InNbYAlO6,In,Nb,Y,Al,0.63471935
InTaBaSnO6,In,Ta,Ba,Sn,1.9097820680000002
InTaCaGeO6,In,Ta,Ca,Ge,1.1276207329999999
InTaCaSnO6,In,Ta,Ca,Sn,1.237723535
InTaLaAlO6,In,Ta,La,Al,1.498605746
InTaLaInO6,In,Ta,La,In,2.261798705
InTaLaScO6,In,Ta,La,Sc,2.234428288
InTaNaSbO6,In,Ta,Na,Sb,0.8181050990000001
InTaPbHfO6,In,Ta,Pb,Hf,2.199561857
InTaPbZrO6,In,Ta,Pb,Zr,2.166244692
InTaSnZrO6,In,Ta,Sn,Zr,2.123350206
InTaSrSiO6,In,Ta,Sr,Si,0.8238577659999999
InTaSrSnO6,In,Ta,Sr,Sn,2.094100616
InTaYAlO6,In,Ta,Y,Al,1.302498436
KNbAgNbO6,K,Nb,Ag,Nb,3.0623012089999997
KNbBaTiO6,K,Nb,Ba,Ti,3.8177769969999997
KNbCaGeO6,K,Nb,Ca,Ge,4.509665846
KNbCaSiO6,K,Nb,Ca,Si,4.0911240960000015
KNbCaTiO6,K,Nb,Ca,Ti,3.518675705
KNbGaNbO6,K,Nb,Ga,Nb,1.461851147
KNbKSbO6,K,Nb,K,Sb,3.900486075
KNbLaAlO6,K,Nb,La,Al,4.47746793
KNbLaGaO6,K,Nb,La,Ga,4.812455616
KNbLiNbO6,K,Nb,Li,Nb,3.190324442
KNbMgTiO6,K,Nb,Mg,Ti,4.020037277
KNbMgZrO6,K,Nb,Mg,Zr,4.95899481
KNbNaNbO6,K,Nb,Na,Nb,3.1607537569999997
KNbNaSbO6,K,Nb,Na,Sb,4.204154377
KNbSrSiO6,K,Nb,Sr,Si,3.980946504
KNbSrSnO6,K,Nb,Sr,Sn,4.96090882
KNbSrTiO6,K,Nb,Sr,Ti,3.452977088
KNbTlNbO6,K,Nb,Tl,Nb,1.839635631
KNbYAlO6,K,Nb,Y,Al,4.7281547
KSbAgNbO6,K,Sb,Ag,Nb,3.9058389360000003
KSbBaTiO6,K,Sb,Ba,Ti,3.7212624389999998
KSbCaGeO6,K,Sb,Ca,Ge,1.882994929
KSbCaSiO6,K,Sb,Ca,Si,2.7329533180000003
KSbCaSnO6,K,Sb,Ca,Sn,2.713900428
KSbCaTiO6,K,Sb,Ca,Ti,4.271677539
KSbLaAlO6,K,Sb,La,Al,4.319046481
KSbLaGaO6,K,Sb,La,Ga,2.7513271969999997
KSbLaInO6,K,Sb,La,In,3.3688205719999997
KSbLiNbO6,K,Sb,Li,Nb,4.305385483
KSbLiVO6,K,Sb,Li,V,1.8954206669999998
KSbMgTiO6,K,Sb,Mg,Ti,4.604765276
KSbMgZrO6,K,Sb,Mg,Zr,5.774517555
KSbNaNbO6,K,Sb,Na,Nb,4.209344679
KSbPbTiO6,K,Sb,Pb,Ti,3.9677647439999997
KSbRbNbO6,K,Sb,Rb,Nb,3.689934172
KSbSnHfO6,K,Sb,Sn,Hf,4.021699995
KSbSnTiO6,K,Sb,Sn,Ti,3.1310827110000004
KSbSrSiO6,K,Sb,Sr,Si,2.2120248559999998
KSbSrTiO6,K,Sb,Sr,Ti,4.049643271
KSbTlNbO6,K,Sb,Tl,Nb,1.75729976
KSbYAlO6,K,Sb,Y,Al,4.558409892
KTaAgNbO6,K,Ta,Ag,Nb,3.4332256460000004
KTaAgTaO6,K,Ta,Ag,Ta,3.9667980430000003
KTaBaSnO6,K,Ta,Ba,Sn,5.196457856
KTaBaTiO6,K,Ta,Ba,Ti,3.753540391
KTaCaHfO6,K,Ta,Ca,Hf,5.46520753
KTaCaSiO6,K,Ta,Ca,Si,5.1063375319999995
KTaCaSnO6,K,Ta,Ca,Sn,5.221454507
KTaCaTiO6,K,Ta,Ca,Ti,4.251020823
KTaCaZrO6,K,Ta,Ca,Zr,5.396139557000001
KTaCsNbO6,K,Ta,Cs,Nb,3.294911002
KTaCsVO6,K,Ta,Cs,V,2.274588477
KTaGaTaO6,K,Ta,Ga,Ta,2.2109340790000003
KTaKNbO6,K,Ta,K,Nb,3.448861519
KTaKSbO6,K,Ta,K,Sb,4.372567795
KTaLaGaO6,K,Ta,La,Ga,5.70532802
KTaLaInO6,K,Ta,La,In,5.816215972
KTaLaScO6,K,Ta,La,Sc,5.649467495
KTaLiNbO6,K,Ta,Li,Nb,3.572560671
KTaLiTaO6,K,Ta,Li,Ta,4.13821904
KTaLiVO6,K,Ta,Li,V,2.301864217
KTaMgTiO6,K,Ta,Mg,Ti,5.203062127
KTaMgZrO6,K,Ta,Mg,Zr,5.4996819189999995
KTaNaNbO6,K,Ta,Na,Nb,3.540818105
KTaNaSbO6,K,Ta,Na,Sb,4.710700726000001
KTaNaVO6,K,Ta,Na,V,1.977986049
KTaPbHfO6,K,Ta,Pb,Hf,5.212113424
KTaPbTiO6,K,Ta,Pb,Ti,3.9297271310000004
KTaRbNbO6,K,Ta,Rb,Nb,3.385510444
KTaRbTaO6,K,Ta,Rb,Ta,3.939485875
KTaSnHfO6,K,Ta,Sn,Hf,4.123323475
KTaSnTiO6,K,Ta,Sn,Ti,3.1962914710000003
KTaSrGeO6,K,Ta,Sr,Ge,5.134653758
KTaSrHfO6,K,Ta,Sr,Hf,5.1571793360000004
KTaSrSiO6,K,Ta,Sr,Si,5.004405535
KTaSrSnO6,K,Ta,Sr,Sn,5.5502007529999995
KTaSrTiO6,K,Ta,Sr,Ti,3.877403015
KTaSrZrO6,K,Ta,Sr,Zr,5.0618042469999995
LaAlLaInO6,La,Al,La,In,6.523672765
LaAlMgTiO6,La,Al,Mg,Ti,5.189103214
LaGaSnTiO6,La,Ga,Sn,Ti,4.003966794
LaGaYAlO6,La,Ga,Y,Al,6.95217569
LaInMgTiO6,La,In,Mg,Ti,5.177625765
LaInSnTiO6,La,In,Sn,Ti,3.324618535
LaInYAlO6,La,In,Y,Al,6.125274178
LaScAgNbO6,La,Sc,Ag,Nb,4.33272259
LaScAgTaO6,La,Sc,Ag,Ta,5.009320756
LaScBaSnO6,La,Sc,Ba,Sn,6.7878788860000006
LaScBaTiO6,La,Sc,Ba,Ti,5.052614065
LaScCaSnO6,La,Sc,Ca,Sn,6.652121121
LaScCaTiO6,La,Sc,Ca,Ti,5.360804586
LaScCsNbO6,La,Sc,Cs,Nb,4.414961176
LaScGaNbO6,La,Sc,Ga,Nb,2.4390440719999997
LaScInNbO6,La,Sc,In,Nb,1.6230703519999998
LaScKNbO6,La,Sc,K,Nb,4.8192764619999995
LaScKSbO6,La,Sc,K,Sb,5.827808786
LaScLaAlO6,La,Sc,La,Al,6.066795195
LaScLaGaO6,La,Sc,La,Ga,6.065509156
LaScLaInO6,La,Sc,La,In,6.687201247000001
LaScLiNbO6,La,Sc,Li,Nb,4.815912181
LaScLiTaO6,La,Sc,Li,Ta,5.566786018999999
LaScLiVO6,La,Sc,Li,V,2.829679604
LaScMgTiO6,La,Sc,Mg,Ti,5.328311049
LaScMgZrO6,La,Sc,Mg,Zr,7.318121813999999
LaScNaNbO6,La,Sc,Na,Nb,4.961520789
LaScNaSbO6,La,Sc,Na,Sb,6.025996426
LaScNaVO6,La,Sc,Na,V,2.340322481
LaScPbHfO6,La,Sc,Pb,Hf,5.582233225
LaScPbTiO6,La,Sc,Pb,Ti,5.02202552
LaScRbNbO6,La,Sc,Rb,Nb,4.729214611000001
LaScSnTiO6,La,Sc,Sn,Ti,3.53219192
LaScSnZrO6,La,Sc,Sn,Zr,5.033477645
LaScSrSiO6,La,Sc,Sr,Si,7.056130171
LaScSrSnO6,La,Sc,Sr,Sn,6.589774789
LaScSrTiO6,La,Sc,Sr,Ti,5.102706272
LaScSrZrO6,La,Sc,Sr,Zr,7.0931818610000015
LaScTlNbO6,La,Sc,Tl,Nb,2.9382219380000003
LaScTlTaO6,La,Sc,Tl,Ta,3.672398617
LaScYAlO6,La,Sc,Y,Al,7.503217509
LiNbAgNbO6,Li,Nb,Ag,Nb,3.196015637
LiNbCaGeO6,Li,Nb,Ca,Ge,4.659391641
LiNbCaSiO6,Li,Nb,Ca,Si,4.303741955
LiNbLaAlO6,Li,Nb,La,Al,4.578444546
LiNbLaGaO6,Li,Nb,La,Ga,4.680252029
LiNbMgTiO6,Li,Nb,Mg,Ti,5.184540584
LiNbSnTiO6,Li,Nb,Sn,Ti,2.791704414
LiNbSrGeO6,Li,Nb,Sr,Ge,4.595673331
LiNbSrSnO6,Li,Nb,Sr,Sn,5.081040725
LiNbYAlO6,Li,Nb,Y,Al,5.004391786
LiTaAgNbO6,Li,Ta,Ag,Nb,3.554134478
LiTaBaSnO6,Li,Ta,Ba,Sn,5.588445276
LiTaBaTiO6,Li,Ta,Ba,Ti,3.879725309
LiTaCaGeO6,Li,Ta,Ca,Ge,5.709269761
LiTaCaHfO6,Li,Ta,Ca,Hf,5.736424391
LiTaCaSiO6,Li,Ta,Ca,Si,5.329736032
LiTaCaSnO6,Li,Ta,Ca,Sn,5.380446882999999
LiTaCaTiO6,Li,Ta,Ca,Ti,4.095229431
LiTaCsNbO6,Li,Ta,Cs,Nb,3.395525567
LiTaCsVO6,Li,Ta,Cs,V,2.5999145230000003
LiTaGaTaO6,Li,Ta,Ga,Ta,2.22363242
LiTaKNbO6,Li,Ta,K,Nb,3.572092108
LiTaKSbO6,Li,Ta,K,Sb,4.8151697989999995
LiTaLaAlO6,Li,Ta,La,Al,5.475204549
LiTaLaGaO6,Li,Ta,La,Ga,5.800399131
LiTaLiNbO6,Li,Ta,Li,Nb,3.784446853
LiTaLiVO6,Li,Ta,Li,V,2.046245105
LiTaMgTiO6,Li,Ta,Mg,Ti,5.556495063
LiTaNaNbO6,Li,Ta,Na,Nb,3.680948662
LiTaNaSbO6,Li,Ta,Na,Sb,5.200533194
LiTaNaTaO6,Li,Ta,Na,Ta,4.252210484
LiTaNaVO6,Li,Ta,Na,V,2.545787213
LiTaPbHfO6,Li,Ta,Pb,Hf,5.216893252
LiTaPbTiO6,Li,Ta,Pb,Ti,4.072581018999999
LiTaPbZrO6,Li,Ta,Pb,Zr,5.087064944
LiTaRbNbO6,Li,Ta,Rb,Nb,3.510160202
LiTaSnHfO6,Li,Ta,Sn,Hf,4.033662859
LiTaSnTiO6,Li,Ta,Sn,Ti,3.1931040760000005
LiTaSnZrO6,Li,Ta,Sn,Zr,4.001917778999999
LiTaSrGeO6,Li,Ta,Sr,Ge,5.630547119
LiTaSrSiO6,Li,Ta,Sr,Si,5.238077372
LiTaSrSnO6,Li,Ta,Sr,Sn,5.96871878
LiTaSrTiO6,Li,Ta,Sr,Ti,4.0146173030000005
LiTaTlNbO6,Li,Ta,Tl,Nb,1.7578734969999998
LiVCaGeO6,Li,V,Ca,Ge,2.638234338
LiVCaSnO6,Li,V,Ca,Sn,2.2417171590000002
LiVCaTiO6,Li,V,Ca,Ti,3.037879554
LiVCsNbO6,Li,V,Cs,Nb,2.733391795
LiVKNbO6,Li,V,K,Nb,2.205816478
LiVLaAlO6,Li,V,La,Al,2.385917639
LiVLaGaO6,Li,V,La,Ga,2.399066466
LiVLaInO6,Li,V,La,In,2.757312288
LiVLiNbO6,Li,V,Li,Nb,2.293919511
LiVMgTiO6,Li,V,Mg,Ti,3.316236372
LiVRbNbO6,Li,V,Rb,Nb,2.267615615
LiVSnTiO6,Li,V,Sn,Ti,0.814423789
LiVTlNbO6,Li,V,Tl,Nb,0.37130887799999995
LiVYAlO6,Li,V,Y,Al,2.263499247
MgTiYAlO6,Mg,Ti,Y,Al,5.332891749
MgZrAgNbO6,Mg,Zr,Ag,Nb,4.547511185
MgZrCaGeO6,Mg,Zr,Ca,Ge,6.4760649379999995
MgZrCaSiO6,Mg,Zr,Ca,Si,7.780486817000001
MgZrCaSnO6,Mg,Zr,Ca,Sn,6.514943947000001
MgZrCaTiO6,Mg,Zr,Ca,Ti,5.92861799
MgZrInTaO6,Mg,Zr,In,Ta,2.058860702
MgZrLaInO6,Mg,Zr,La,In,6.202966752999999
MgZrLiNbO6,Mg,Zr,Li,Nb,5.014033707
MgZrMgTiO6,Mg,Zr,Mg,Ti,5.855148192000001
MgZrNaNbO6,Mg,Zr,Na,Nb,5.722109937000001
MgZrNaSbO6,Mg,Zr,Na,Sb,5.816665475
MgZrNaVO6,Mg,Zr,Na,V,3.1757991580000002
MgZrPbHfO6,Mg,Zr,Pb,Hf,5.131563185
MgZrPbTiO6,Mg,Zr,Pb,Ti,4.57721179
MgZrPbZrO6,Mg,Zr,Pb,Zr,5.7039079379999995
MgZrRbNbO6,Mg,Zr,Rb,Nb,5.208754396000001
MgZrSnHfO6,Mg,Zr,Sn,Hf,4.845414529
MgZrSnTiO6,Mg,Zr,Sn,Ti,3.2852254760000004
MgZrSnZrO6,Mg,Zr,Sn,Zr,4.79223757
MgZrSrSiO6,Mg,Zr,Sr,Si,7.353328806
MgZrSrSnO6,Mg,Zr,Sr,Sn,6.3601859460000005
MgZrTlTaO6,Mg,Zr,Tl,Ta,4.2489012310000005
NaNbAgNbO6,Na,Nb,Ag,Nb,3.1393280580000003
NaNbCaGeO6,Na,Nb,Ca,Ge,4.62174398
NaNbCaSnO6,Na,Nb,Ca,Sn,4.925651545
NaNbCaTiO6,Na,Nb,Ca,Ti,4.451940278
NaNbLaAlO6,Na,Nb,La,Al,4.5579704130000005
NaNbLiNbO6,Na,Nb,Li,Nb,3.659244615
NaNbLiVO6,Na,Nb,Li,V,2.760541559
NaNbMgTiO6,Na,Nb,Mg,Ti,5.159811711000001
NaNbNaSbO6,Na,Nb,Na,Sb,4.537857987
NaNbNaVO6,Na,Nb,Na,V,2.7441361210000004
NaNbSnTiO6,Na,Nb,Sn,Ti,2.7968933060000003
NaNbSrGeO6,Na,Nb,Sr,Ge,4.563114357
NaNbSrSiO6,Na,Nb,Sr,Si,4.1110849210000024
NaNbSrSnO6,Na,Nb,Sr,Sn,5.055755556
NaNbYAlO6,Na,Nb,Y,Al,4.9048668310000005
NaSbAgNbO6,Na,Sb,Ag,Nb,4.154201606
NaSbCaGeO6,Na,Sb,Ca,Ge,2.826551875
NaSbCaSiO6,Na,Sb,Ca,Si,3.8315768689999996
NaSbCaSnO6,Na,Sb,Ca,Sn,3.14998536
NaSbLaAlO6,Na,Sb,La,Al,4.720018949
NaSbLaGaO6,Na,Sb,La,Ga,3.114709108
NaSbLaInO6,Na,Sb,La,In,3.909197233
NaSbLiNbO6,Na,Sb,Li,Nb,4.652893468
NaSbLiVO6,Na,Sb,Li,V,2.5210965080000003
NaSbMgTiO6,Na,Sb,Mg,Ti,4.3165664139999995
NaSbNaVO6,Na,Sb,Na,V,1.933565235
NaSbSnTiO6,Na,Sb,Sn,Ti,3.277038807
NaSbSrGeO6,Na,Sb,Sr,Ge,2.10329495
NaSbSrSnO6,Na,Sb,Sr,Sn,2.010337533
NaSbSrTiO6,Na,Sb,Sr,Ti,4.337563243
NaSbYAlO6,Na,Sb,Y,Al,5.345071995
NaTaAgTaO6,Na,Ta,Ag,Ta,4.048614558
NaTaBaSnO6,Na,Ta,Ba,Sn,5.488531427000001
NaTaBaTiO6,Na,Ta,Ba,Ti,3.8512034710000003
NaTaCaGeO6,Na,Ta,Ca,Ge,5.672504696
NaTaCaSnO6,Na,Ta,Ca,Sn,5.618239319
NaTaCaTiO6,Na,Ta,Ca,Ti,4.063019945
NaTaCsNbO6,Na,Ta,Cs,Nb,3.37538625
NaTaCsVO6,Na,Ta,Cs,V,2.3630097930000002
NaTaGaNbO6,Na,Ta,Ga,Nb,1.730621385
NaTaGaTaO6,Na,Ta,Ga,Ta,2.222919423
NaTaKNbO6,Na,Ta,K,Nb,3.540237672
NaTaKSbO6,Na,Ta,K,Sb,4.704438422
NaTaLaAlO6,Na,Ta,La,Al,5.463483714
NaTaLaGaO6,Na,Ta,La,Ga,5.783047389
NaTaLaInO6,Na,Ta,La,In,5.796447733
NaTaLaScO6,Na,Ta,La,Sc,5.81349461
NaTaLiNbO6,Na,Ta,Li,Nb,3.6806297189999997
NaTaMgTiO6,Na,Ta,Mg,Ti,5.507143417000001
NaTaNaNbO6,Na,Ta,Na,Nb,3.6471170139999995
NaTaNaSbO6,Na,Ta,Na,Sb,5.074337872
NaTaNaVO6,Na,Ta,Na,V,2.169068677
NaTaPbTiO6,Na,Ta,Pb,Ti,4.039463554
NaTaPbZrO6,Na,Ta,Pb,Zr,5.216403865
NaTaSnHfO6,Na,Ta,Sn,Hf,3.914535872
NaTaSnTiO6,Na,Ta,Sn,Ti,3.195873205
NaTaSnZrO6,Na,Ta,Sn,Zr,3.898925658
NaTaSrGeO6,Na,Ta,Sr,Ge,5.506571885
NaTaSrHfO6,Na,Ta,Sr,Hf,5.245269065
NaTaSrSiO6,Na,Ta,Sr,Si,5.199998746
NaTaSrZrO6,Na,Ta,Sr,Zr,5.1503266210000005
NaTaTlNbO6,Na,Ta,Tl,Nb,1.759992136
NaTaTlTaO6,Na,Ta,Tl,Ta,2.248121897
NaTaYAlO6,Na,Ta,Y,Al,5.979767534
NaVAgNbO6,Na,V,Ag,Nb,2.024041846
NaVCaSnO6,Na,V,Ca,Sn,2.198835873
NaVKNbO6,Na,V,K,Nb,2.30764797
NaVLaAlO6,Na,V,La,Al,2.104043702
NaVLaInO6,Na,V,La,In,2.544322997
NaVLiNbO6,Na,V,Li,Nb,2.81010926
NaVLiVO6,Na,V,Li,V,1.7829642019999998
NaVMgTiO6,Na,V,Mg,Ti,2.9754849119999998
NaVRbNbO6,Na,V,Rb,Nb,2.345476269
NaVSnTiO6,Na,V,Sn,Ti,0.833213251
NaVSrGeO6,Na,V,Sr,Ge,1.851035372
NaVSrSnO6,Na,V,Sr,Sn,2.194622653
NaVSrTiO6,Na,V,Sr,Ti,2.0539659340000003
NaVTlNbO6,Na,V,Tl,Nb,0.48533037
NaVYAlO6,Na,V,Y,Al,2.2254344880000003
PbHfBaTiO6,Pb,Hf,Ba,Ti,4.715173396
PbHfCaGeO6,Pb,Hf,Ca,Ge,5.4388718639999984
PbHfCaSiO6,Pb,Hf,Ca,Si,6.23205056
PbHfCaSnO6,Pb,Hf,Ca,Sn,6.036393612
PbHfCaTiO6,Pb,Hf,Ca,Ti,4.381883728
PbHfCsVO6,Pb,Hf,Cs,V,1.830093634
PbHfGaNbO6,Pb,Hf,Ga,Nb,2.729158284
PbHfGaTaO6,Pb,Hf,Ga,Ta,3.513598295
PbHfInNbO6,Pb,Hf,In,Nb,1.4911185269999998
PbHfKNbO6,Pb,Hf,K,Nb,4.3474204610000005
PbHfKSbO6,Pb,Hf,K,Sb,5.483723222999999
PbHfLaAlO6,Pb,Hf,La,Al,6.240145632000001
PbHfLaGaO6,Pb,Hf,La,Ga,6.3301186210000004
PbHfLaInO6,Pb,Hf,La,In,5.39337693
PbHfLiNbO6,Pb,Hf,Li,Nb,4.317254424
PbHfMgTiO6,Pb,Hf,Mg,Ti,4.089321614
PbHfNaNbO6,Pb,Hf,Na,Nb,4.135896987
PbHfNaSbO6,Pb,Hf,Na,Sb,5.76696615
PbHfNaVO6,Pb,Hf,Na,V,1.9634334999999998
PbHfPbTiO6,Pb,Hf,Pb,Ti,4.510073988
PbHfPbZrO6,Pb,Hf,Pb,Zr,5.083910042
PbHfRbNbO6,Pb,Hf,Rb,Nb,4.294597438
PbHfSnHfO6,Pb,Hf,Sn,Hf,4.399268884
PbHfSnTiO6,Pb,Hf,Sn,Ti,3.97386115
PbHfSnZrO6,Pb,Hf,Sn,Zr,4.38249106
PbHfSrGeO6,Pb,Hf,Sr,Ge,6.239783015
PbHfSrSiO6,Pb,Hf,Sr,Si,6.223094959
PbHfSrSnO6,Pb,Hf,Sr,Sn,5.969245121
PbHfSrTiO6,Pb,Hf,Sr,Ti,4.511809568
PbHfYAlO6,Pb,Hf,Y,Al,5.658814835
PbTiAgNbO6,Pb,Ti,Ag,Nb,3.374084532
PbTiBaSnO6,Pb,Ti,Ba,Sn,4.748196307
PbTiBaTiO6,Pb,Ti,Ba,Ti,3.64716967
PbTiCaGeO6,Pb,Ti,Ca,Ge,4.326039143
PbTiCaSiO6,Pb,Ti,Ca,Si,3.6168925819999997
PbTiCaSnO6,Pb,Ti,Ca,Sn,3.866511669
PbTiCaTiO6,Pb,Ti,Ca,Ti,3.7596364419999997
PbTiLaAlO6,Pb,Ti,La,Al,4.438175554
PbTiLaGaO6,Pb,Ti,La,Ga,4.949207085
PbTiLaInO6,Pb,Ti,La,In,4.37995343
PbTiLiNbO6,Pb,Ti,Li,Nb,3.632440439
PbTiLiVO6,Pb,Ti,Li,V,1.564150221
PbTiMgTiO6,Pb,Ti,Mg,Ti,3.54079145
PbTiNaNbO6,Pb,Ti,Na,Nb,3.603454802
PbTiNaSbO6,Pb,Ti,Na,Sb,4.20100595
PbTiNaVO6,Pb,Ti,Na,V,2.078686619
PbTiSnTiO6,Pb,Ti,Sn,Ti,2.740887039
PbTiSrGeO6,Pb,Ti,Sr,Ge,4.2144398039999995
PbTiSrSiO6,Pb,Ti,Sr,Si,3.6395107230000003
PbTiSrSnO6,Pb,Ti,Sr,Sn,4.982430469
PbTiTlNbO6,Pb,Ti,Tl,Nb,2.253986807
PbTiYAlO6,Pb,Ti,Y,Al,3.887638405
PbZrCaSiO6,Pb,Zr,Ca,Si,6.062284869
PbZrCsVO6,Pb,Zr,Cs,V,2.327454613
PbZrGaNbO6,Pb,Zr,Ga,Nb,2.7285017519999997
PbZrInNbO6,Pb,Zr,In,Nb,1.5022953630000002
PbZrKNbO6,Pb,Zr,K,Nb,4.301584994
PbZrKSbO6,Pb,Zr,K,Sb,5.411015669
PbZrLaAlO6,Pb,Zr,La,Al,6.1230850310000005
PbZrLaGaO6,Pb,Zr,La,Ga,5.792527132999999
PbZrLaInO6,Pb,Zr,La,In,5.413060914
PbZrLiNbO6,Pb,Zr,Li,Nb,4.322954385
PbZrLiVO6,Pb,Zr,Li,V,1.984307728
PbZrMgTiO6,Pb,Zr,Mg,Ti,4.199383995
PbZrNaSbO6,Pb,Zr,Na,Sb,5.661587712
PbZrNaVO6,Pb,Zr,Na,V,1.975980895
PbZrRbNbO6,Pb,Zr,Rb,Nb,4.42595383
PbZrSnHfO6,Pb,Zr,Sn,Hf,4.382511212
PbZrSnTiO6,Pb,Zr,Sn,Ti,3.967840494
PbZrSnZrO6,Pb,Zr,Sn,Zr,4.3726229839999995
PbZrSrGeO6,Pb,Zr,Sr,Ge,6.143619812000001
PbZrSrSnO6,Pb,Zr,Sr,Sn,5.9098170460000015
PbZrSrTiO6,Pb,Zr,Sr,Ti,4.782362473
PbZrTlNbO6,Pb,Zr,Tl,Nb,2.769123763
PbZrYAlO6,Pb,Zr,Y,Al,5.5806835239999995
RbNbAgNbO6,Rb,Nb,Ag,Nb,3.000554212
RbNbBaSnO6,Rb,Nb,Ba,Sn,4.582478857
RbNbBaTiO6,Rb,Nb,Ba,Ti,3.825994961
RbNbCaGeO6,Rb,Nb,Ca,Ge,4.444933002
RbNbCaSiO6,Rb,Nb,Ca,Si,3.9618335989999998
RbNbCaSnO6,Rb,Nb,Ca,Sn,4.978006733
RbNbCaTiO6,Rb,Nb,Ca,Ti,3.4646062860000004
RbNbGaNbO6,Rb,Nb,Ga,Nb,1.501461081
RbNbLaAlO6,Rb,Nb,La,Al,4.45268281
RbNbLaInO6,Rb,Nb,La,In,4.788646563
RbNbLiNbO6,Rb,Nb,Li,Nb,3.132605798
RbNbMgTiO6,Rb,Nb,Mg,Ti,3.9122560219999998
RbNbNaNbO6,Rb,Nb,Na,Nb,3.104351528
RbNbNaSbO6,Rb,Nb,Na,Sb,4.0013962560000005
RbNbPbTiO6,Rb,Nb,Pb,Ti,3.9278421619999997
RbNbSnTiO6,Rb,Nb,Sn,Ti,2.827129685
RbNbSnZrO6,Rb,Nb,Sn,Zr,3.402918374
RbNbSrGeO6,Rb,Nb,Sr,Ge,4.380221184
RbNbSrSiO6,Rb,Nb,Sr,Si,3.912411102
RbNbSrSnO6,Rb,Nb,Sr,Sn,4.8666657739999994
RbNbSrTiO6,Rb,Nb,Sr,Ti,3.4044904110000003
RbNbTlNbO6,Rb,Nb,Tl,Nb,1.926609234
RbNbTlTaO6,Rb,Nb,Tl,Ta,1.7557722180000002
RbNbYAlO6,Rb,Nb,Y,Al,4.581560313
RbTaAgNbO6,Rb,Ta,Ag,Nb,3.3722589999999997
RbTaBaSnO6,Rb,Ta,Ba,Sn,5.005447926
RbTaCaGeO6,Rb,Ta,Ca,Ge,5.172654926
RbTaCaSnO6,Rb,Ta,Ca,Sn,5.542419882000001
RbTaCsVO6,Rb,Ta,Cs,V,2.256230932
RbTaGaNbO6,Rb,Ta,Ga,Nb,1.714926982
RbTaGaTaO6,Rb,Ta,Ga,Ta,2.197091366
RbTaKSbO6,Rb,Ta,K,Sb,4.1381932410000015
RbTaLaAlO6,Rb,Ta,La,Al,5.3503708969999995
RbTaLaInO6,Rb,Ta,La,In,5.659890797
RbTaLaScO6,Rb,Ta,La,Sc,5.569235185
RbTaLiNbO6,Rb,Ta,Li,Nb,3.503887171
RbTaLiTaO6,Rb,Ta,Li,Ta,4.063775902
RbTaLiVO6,Rb,Ta,Li,V,2.2561567730000003
RbTaMgTiO6,Rb,Ta,Mg,Ti,5.087929236
RbTaMgZrO6,Rb,Ta,Mg,Zr,6.155481471
RbTaNaNbO6,Rb,Ta,Na,Nb,3.480365291
RbTaNaSbO6,Rb,Ta,Na,Sb,4.486824192
RbTaNaVO6,Rb,Ta,Na,V,1.9924314840000001
RbTaPbHfO6,Rb,Ta,Pb,Hf,5.152195244
RbTaPbTiO6,Rb,Ta,Pb,Ti,3.8639663539999995
RbTaPbZrO6,Rb,Ta,Pb,Zr,5.061727768
RbTaRbNbO6,Rb,Ta,Rb,Nb,3.324907538
RbTaSnZrO6,Rb,Ta,Sn,Zr,4.738259487
RbTaSrGeO6,Rb,Ta,Sr,Ge,4.8866058610000005
RbTaSrHfO6,Rb,Ta,Sr,Hf,5.1017173510000005
RbTaSrSiO6,Rb,Ta,Sr,Si,4.925639137
RbTaSrSnO6,Rb,Ta,Sr,Sn,5.339337693
RbTaSrZrO6,Rb,Ta,Sr,Zr,5.004836343
RbTaTlNbO6,Rb,Ta,Tl,Nb,1.755690239
RbTaTlTaO6,Rb,Ta,Tl,Ta,2.236308333
RbTaYAlO6,Rb,Ta,Y,Al,5.611690741
SnHfBaSnO6,Sn,Hf,Ba,Sn,5.174115888
SnHfBaTiO6,Sn,Hf,Ba,Ti,4.117569876
SnHfCaSnO6,Sn,Hf,Ca,Sn,3.946579171
SnHfCaTiO6,Sn,Hf,Ca,Ti,3.352056245
SnHfCsVO6,Sn,Hf,Cs,V,1.553908766
SnHfGaTaO6,Sn,Hf,Ga,Ta,3.434604475
SnHfInNbO6,Sn,Hf,In,Nb,1.463743255
SnHfKNbO6,Sn,Hf,K,Nb,4.033855052
SnHfLaAlO6,Sn,Hf,La,Al,4.926783336000001
SnHfLaGaO6,Sn,Hf,La,Ga,4.783226641000001
SnHfLaInO6,Sn,Hf,La,In,4.45984096
SnHfMgTiO6,Sn,Hf,Mg,Ti,3.126042499
SnHfNaNbO6,Sn,Hf,Na,Nb,3.140093285
SnHfNaSbO6,Sn,Hf,Na,Sb,4.99990274
SnHfPbTiO6,Sn,Hf,Pb,Ti,3.974059783
SnHfRbNbO6,Sn,Hf,Rb,Nb,4.012968026999999
SnHfSnTiO6,Sn,Hf,Sn,Ti,3.527115883
SnHfSnZrO6,Sn,Hf,Sn,Zr,3.970705007
SnHfSrGeO6,Sn,Hf,Sr,Ge,5.080946049
